Country,Year,Quarter,Day,Month Name,Product,Segment,Sales,Avg Sale per Unit,COGS,Discounts,Gross Sales,Manufacturing Price,Month Number,Profit,Profit Margin %,Sale Price,Total COGS,Units Sold,Discount Band,Profit Check,Performance,Profit Class,Profit Bin,Profitable,Revenue Category,Sales Category,Segment Code,Revenue Flag
France,2014,Qtr 4,1,November,Amarilla,Government,18443.6,19.6,9410.0,376.4,18820.0,260,11,9033.6,48.98,20,9410.0,941,Low,9033.6,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
France,2014,Qtr 4,1,November,Carretera,Midmarket,6762.0,13.8,4900.0,588.0,7350.0,3,11,1862.0,27.54,15,4900.0,490,Medium,1862.0,Excellent,High,Low,Yes,Low,Low,MID,Normal
France,2014,Qtr 4,1,November,Montana,Channel Partners,26136.72,11.16,7026.0,1967.28,28104.0,5,11,19110.72,73.12,12,7026.0,2342,Medium,19110.72,Excellent,High,High,Yes,Low,Low,CP,Normal
France,2014,Qtr 4,1,November,Paseo,Government,490952.0,308.0,414440.0,66948.0,557900.0,10,11,76512.0,15.58,350,414440.0,1594,High,76512.0,Good,High,Very High,Yes,High,High,GOV,Star
France,2014,Qtr 4,1,November,Paseo,Small Business,361452.0,273.0,331000.0,35748.0,397200.0,10,11,30452.0,8.42,300,331000.0,1324,Medium,30452.0,Low,High,Very High,Yes,High,High,SMB,Star
France,2014,Qtr 4,1,November,Velo,Government,4428.27,6.93,3195.0,44.73,4473.0,120,11,1233.27,27.85,7,3195.0,639,Low,1233.2700000000004,Excellent,High,Low,Yes,Low,Low,GOV,Normal
France,2014,Qtr 4,1,November,VTT,Enterprise,215820.0,123.75,209280.0,2180.0,218000.0,250,11,6540.0,3.03,125,209280.0,1744,Low,6540.0,Low,High,Medium,Yes,High,High,ENT,Star
France,2014,Qtr 4,1,December,Amarilla,Midmarket,27972.0,13.5,20720.0,3108.0,31080.0,260,12,7252.0,25.93,15,20720.0,2072,High,7252.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
France,2014,Qtr 4,1,December,Amarilla,Small Business,230310.0,270.0,213250.0,25590.0,255900.0,260,12,17060.0,7.41,300,213250.0,853,High,17060.0,Low,High,High,Yes,High,High,SMB,Star
France,2014,Qtr 4,1,December,Carretera,Government,746707.5,346.5,560300.0,7542.5,754250.0,3,12,186407.5,24.96,350,560300.0,2155,Low,186407.5,Excellent,High,Very High,Yes,High,High,GOV,Star
France,2014,Qtr 4,1,December,Carretera,Government,16538.55,6.65,12435.0,870.45,17409.0,3,12,4103.55,24.81,7,12435.0,2487,Medium,4103.549999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
France,2014,Qtr 4,1,December,Montana,Enterprise,156048.75,121.25,154440.0,4826.25,160875.0,5,12,1608.75,1.03,125,154440.0,1287,Low,1608.75,Low,High,Low,Yes,High,High,ENT,Star
France,2014,Qtr 4,1,December,Montana,Midmarket,27972.0,13.5,20720.0,3108.0,31080.0,5,12,7252.0,25.93,15,20720.0,2072,High,7252.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
France,2014,Qtr 4,1,December,Paseo,Channel Partners,12406.8,11.76,3165.0,253.2,12660.0,10,12,9241.8,74.49,12,3165.0,1055,Low,9241.8,Excellent,High,Medium,Yes,Low,Low,CP,Normal
France,2014,Qtr 4,1,December,Paseo,Enterprise,156048.75,121.25,154440.0,4826.25,160875.0,10,12,1608.75,1.03,125,154440.0,1287,Low,1608.75,Low,High,Low,Yes,High,High,ENT,Star
France,2014,Qtr 4,1,December,Paseo,Government,4981.0,17.0,2930.0,879.0,5860.0,10,12,2051.0,41.18,20,2930.0,293,High,2051.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
France,2014,Qtr 4,1,December,Paseo,Government,746707.5,346.5,560300.0,7542.5,754250.0,10,12,186407.5,24.96,350,560300.0,2155,Low,186407.5,Excellent,High,Very High,Yes,High,High,GOV,Star
France,2014,Qtr 4,1,December,Velo,Channel Partners,12406.8,11.76,3165.0,253.2,12660.0,120,12,9241.8,74.49,12,3165.0,1055,Low,9241.8,Excellent,High,Medium,Yes,Low,Low,CP,Normal
France,2014,Qtr 4,1,December,Velo,Small Business,230310.0,270.0,213250.0,25590.0,255900.0,120,12,17060.0,7.41,300,213250.0,853,High,17060.0,Low,High,High,Yes,High,High,SMB,Star
France,2014,Qtr 4,1,December,VTT,Government,4981.0,17.0,2930.0,879.0,5860.0,250,12,2051.0,41.18,20,2930.0,293,High,2051.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
France,2014,Qtr 4,1,December,VTT,Government,16538.55,6.65,12435.0,870.45,17409.0,250,12,4103.55,24.81,7,12435.0,2487,Medium,4103.549999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 3,1,September,Amarilla,Enterprise,115552.5,116.25,119280.0,8697.5,124250.0,260,9,-3727.5,-3.23,125,119280.0,994,Medium,-3727.5,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2013,Qtr 3,1,September,Carretera,Government,7690.8,17.4,4420.0,1149.2,8840.0,3,9,3270.8,42.53,20,4420.0,442,High,3270.8,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 3,1,September,Montana,Government,610081.5,339.5,467220.0,18868.5,628950.0,5,9,142861.5,23.42,350,467220.0,1797,Low,142861.5,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2013,Qtr 3,1,September,Paseo,Government,15513.96,6.44,12045.0,1349.04,16863.0,10,9,3468.96,22.36,7,12045.0,2409,Medium,3468.959999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 3,1,September,Paseo,Small Business,313317.0,279.0,280750.0,23583.0,336900.0,10,9,32567.0,10.39,300,280750.0,1123,Medium,32567.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2013,Qtr 3,1,September,Velo,Midmarket,8613.0,13.05,6600.0,1287.0,9900.0,120,9,2013.0,23.37,15,6600.0,660,High,2013.0,Excellent,High,Low,Yes,Low,Low,MID,Normal
Germany,2013,Qtr 3,1,September,VTT,Channel Partners,24719.4,11.16,6645.0,1860.6,26580.0,250,9,18074.4,73.12,12,6645.0,2215,Medium,18074.4,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2013,Qtr 4,1,October,Amarilla,Government,1017338.0,343.0,771160.0,20762.0,1038100.0,260,10,246178.0,24.2,350,771160.0,2966,Low,246178.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2013,Qtr 4,1,October,Amarilla,Government,7707.35,6.65,5795.0,405.65,8113.0,260,10,1912.35,24.81,7,5795.0,1159,Medium,1912.3500000000004,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 4,1,October,Carretera,Channel Partners,9100.08,11.88,2298.0,91.92,9192.0,3,10,6802.08,74.75,12,2298.0,766,Low,6802.08,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2013,Qtr 4,1,October,Carretera,Small Business,62916.0,294.0,53500.0,1284.0,64200.0,3,10,9416.0,14.97,300,53500.0,214,Low,9416.0,Good,High,High,Yes,Medium,Medium,SMB,Normal
Germany,2013,Qtr 4,1,October,Montana,Government,53257.6,17.8,29920.0,6582.4,59840.0,5,10,23337.6,43.82,20,29920.0,2992,High,23337.6,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
Germany,2013,Qtr 4,1,October,Montana,Government,7707.35,6.65,5795.0,405.65,8113.0,5,10,1912.35,24.81,7,5795.0,1159,Medium,1912.3500000000004,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 4,1,October,Paseo,Channel Partners,9100.08,11.88,2298.0,91.92,9192.0,10,10,6802.08,74.75,12,2298.0,766,Low,6802.08,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2013,Qtr 4,1,October,Paseo,Enterprise,99102.5,122.5,97080.0,2022.5,101125.0,10,10,2022.5,2.04,125,97080.0,809,Low,2022.5,Low,High,Low,Yes,Medium,Medium,ENT,Normal
Germany,2013,Qtr 4,1,October,Paseo,Government,53257.6,17.8,29920.0,6582.4,59840.0,10,10,23337.6,43.82,20,29920.0,2992,High,23337.6,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
Germany,2013,Qtr 4,1,October,Paseo,Midmarket,28299.75,14.55,19450.0,875.25,29175.0,10,10,8849.75,31.27,15,19450.0,1945,Low,8849.75,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2013,Qtr 4,1,October,Velo,Enterprise,99102.5,122.5,97080.0,2022.5,101125.0,120,10,2022.5,2.04,125,97080.0,809,Low,2022.5,Low,High,Low,Yes,Medium,Medium,ENT,Normal
Germany,2013,Qtr 4,1,October,Velo,Government,1017338.0,343.0,771160.0,20762.0,1038100.0,120,10,246178.0,24.2,350,771160.0,2966,Low,246178.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2013,Qtr 4,1,October,VTT,Midmarket,28299.75,14.55,19450.0,875.25,29175.0,250,10,8849.75,31.27,15,19450.0,1945,Low,8849.75,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2013,Qtr 4,1,October,VTT,Small Business,62916.0,294.0,53500.0,1284.0,64200.0,250,10,9416.0,14.97,300,53500.0,214,Low,9416.0,Good,High,High,Yes,Medium,Medium,SMB,Normal
Germany,2013,Qtr 4,1,November,Amarilla,Midmarket,13240.5,13.65,9700.0,1309.5,14550.0,260,11,3540.5,26.74,15,9700.0,970,Medium,3540.5,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2013,Qtr 4,1,November,Carretera,Government,6756.4,6.65,5080.0,355.6,7112.0,3,11,1676.4,24.81,7,5080.0,1016,Medium,1676.3999999999996,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 4,1,November,Montana,Enterprise,290625.0,116.25,300000.0,21875.0,312500.0,5,11,-9375.0,-3.23,125,300000.0,2500,Medium,-9375.0,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2013,Qtr 4,1,November,Paseo,Channel Partners,19383.0,10.92,5325.0,1917.0,21300.0,10,11,14058.0,72.53,12,5325.0,1775,Medium,14058.0,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2013,Qtr 4,1,November,Paseo,Government,691012.0,322.0,557960.0,60088.0,751100.0,10,11,133052.0,19.25,350,557960.0,2146,Medium,133052.0,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2013,Qtr 4,1,November,Velo,Small Business,654288.0,258.0,634000.0,106512.0,760800.0,120,11,20288.0,3.1,300,634000.0,2536,High,20288.0,Low,High,High,Yes,High,High,SMB,Star
Germany,2013,Qtr 4,1,November,VTT,Government,43643.0,19.0,22970.0,2297.0,45940.0,250,11,20673.0,47.37,20,22970.0,2297,Medium,20673.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 4,1,December,Amarilla,Channel Partners,18478.8,10.44,5310.0,2761.2,21240.0,260,12,13168.8,71.26,12,5310.0,1770,High,13168.8,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2013,Qtr 4,1,December,Carretera,Enterprise,104222.5,117.5,106440.0,6652.5,110875.0,3,12,-2217.5,-2.13,125,106440.0,887,Medium,-2217.5,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2013,Qtr 4,1,December,Montana,Small Business,91182.0,273.0,83500.0,9018.0,100200.0,5,12,7682.0,8.42,300,83500.0,334,Medium,7682.0,Low,High,Medium,Yes,Medium,Medium,SMB,Normal
Germany,2013,Qtr 4,1,December,Paseo,Government,13833.75,6.51,10625.0,1041.25,14875.0,10,12,3208.75,23.2,7,10625.0,2125,Medium,3208.75,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 4,1,December,Paseo,Midmarket,30153.0,14.25,21160.0,1587.0,31740.0,10,12,8993.0,29.82,15,21160.0,2116,Medium,8993.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2013,Qtr 4,1,December,Velo,Government,10936.8,18.6,5880.0,823.2,11760.0,120,12,5056.8,46.24,20,5880.0,588,Medium,5056.799999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2013,Qtr 4,1,December,VTT,Government,589050.0,315.0,486200.0,65450.0,654500.0,250,12,102850.0,17.46,350,486200.0,1870,High,102850.0,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 1,1,January,Amarilla,Enterprise,352106.25,111.25,379800.0,43518.75,395625.0,260,1,-27693.75,-7.87,125,379800.0,3165,High,-27693.75,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2014,Qtr 1,1,January,Carretera,Government,26420.0,20.0,13210.0,0.0,26420.0,3,1,13210.0,50.0,20,13210.0,1321,,13210.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 1,1,January,Montana,Government,238609.0,311.5,199160.0,29491.0,268100.0,5,1,39449.0,16.53,350,199160.0,766,High,39449.0,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 1,1,January,Paseo,Government,9123.8,6.65,6860.0,480.2,9604.0,10,1,2263.8,24.81,7,6860.0,1372,Medium,2263.8,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 1,1,January,Paseo,Small Business,210627.0,261.0,201750.0,31473.0,242100.0,10,1,8877.0,4.21,300,201750.0,807,High,8877.0,Low,High,Medium,Yes,High,High,SMB,Star
Germany,2014,Qtr 1,1,January,Velo,Midmarket,9193.5,13.5,6810.0,1021.5,10215.0,120,1,2383.5,25.93,15,6810.0,681,High,2383.5,Excellent,High,Low,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 1,1,January,VTT,Channel Partners,28855.56,11.64,7437.0,892.44,29748.0,250,1,21418.56,74.23,12,7437.0,2479,Low,21418.56,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 1,1,February,Amarilla,Government,448875.0,332.5,351000.0,23625.0,472500.0,260,2,97875.0,21.8,350,351000.0,1350,Medium,97875.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 1,1,February,Carretera,Channel Partners,12722.4,11.4,3348.0,669.6,13392.0,3,2,9374.4,73.68,12,3348.0,1116,Medium,9374.4,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 1,1,February,Montana,Government,13294.82,6.79,9790.0,411.18,13706.0,5,2,3504.82,26.36,7,9790.0,1958,Low,3504.82,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 1,1,February,Paseo,Government,47119.2,17.4,27080.0,7040.8,54160.0,10,2,20039.2,42.53,20,27080.0,2708,High,20039.2,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 1,1,February,Paseo,Midmarket,3586.2,12.9,2780.0,583.8,4170.0,10,2,806.2,22.48,15,2780.0,278,High,806.1999999999998,Excellent,Medium,Low,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 1,1,February,Velo,Enterprise,95831.25,118.75,96840.0,5043.75,100875.0,120,2,-1008.75,-1.05,125,96840.0,807,Medium,-1008.75,Loss,Low,Low,No,Medium,Medium,ENT,Problem
Germany,2014,Qtr 1,1,February,VTT,Small Business,725907.0,273.0,664750.0,71793.0,797700.0,250,2,61157.0,8.42,300,664750.0,2659,Medium,61157.0,Low,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 1,1,March,Amarilla,Small Business,76146.0,294.0,64750.0,1554.0,77700.0,260,3,11396.0,14.97,300,64750.0,259,Low,11396.0,Good,High,High,Yes,Medium,Medium,SMB,Normal
Germany,2014,Qtr 1,1,March,Carretera,Government,246708.0,311.5,205920.0,30492.0,277200.0,3,3,40788.0,16.53,350,205920.0,792,High,40788.0,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 1,1,March,Montana,Midmarket,13815.0,15.0,9210.0,0.0,13815.0,5,3,4605.0,33.33,15,9210.0,921,,4605.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 1,1,March,Paseo,Enterprise,95400.0,120.0,95400.0,3975.0,99375.0,10,3,0.0,0.0,125,95400.0,795,Low,0.0,Loss,Low,Low,No,Medium,Medium,ENT,Normal
Germany,2014,Qtr 1,1,March,Paseo,Government,19686.0,17.0,11580.0,3474.0,23160.0,10,3,8106.0,41.18,20,11580.0,1158,High,8106.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 1,1,March,Velo,Channel Partners,25932.0,12.0,6483.0,0.0,25932.0,120,3,19449.0,75.0,12,6483.0,2161,,19449.0,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 1,1,March,VTT,Government,1822.59,6.93,1315.0,18.41,1841.0,250,3,507.59,27.85,7,1315.0,263,Low,507.5899999999999,Excellent,Medium,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,April,Amarilla,Enterprise,527437.5,124.9852,506340.0,0.0,527437.5,260,4,21097.5,4.0,125,506340.0,4220,,21097.5,Low,High,High,Yes,High,High,ENT,Star
Germany,2014,Qtr 2,1,April,Carretera,Government,50052.0,19.4,25800.0,1548.0,51600.0,3,4,24252.0,48.45,20,25800.0,2580,Low,24252.0,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
Germany,2014,Qtr 2,1,April,Montana,Government,360899.0,301.0,311740.0,58751.0,419650.0,5,4,49159.0,13.62,350,311740.0,1199,High,49159.0,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 2,1,April,Paseo,Government,8107.96,6.44,6295.0,705.04,8813.0,10,4,1812.96,22.36,7,6295.0,1259,Medium,1812.96,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,April,Paseo,Small Business,407376.0,288.1018,353625.0,16974.0,424350.0,10,4,53751.0,13.19,300,353625.0,1414,Low,53751.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 2,1,April,Velo,Midmarket,6885.0,13.5,5100.0,765.0,7650.0,120,4,1785.0,25.93,15,5100.0,510,High,1785.0,Excellent,High,Low,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 2,1,April,VTT,Channel Partners,34056.0,12.0,8514.0,0.0,34056.0,250,4,25542.0,75.0,12,8514.0,2838,,25542.0,Excellent,High,Very High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 2,1,May,Amarilla,Enterprise,278810.0,122.5,273120.0,5690.0,284500.0,260,5,5690.0,2.04,125,273120.0,2276,Low,5690.0,Low,High,Medium,Yes,High,High,ENT,Star
Germany,2014,Qtr 2,1,May,Carretera,Government,12066.6,18.2,6630.0,1193.4,13260.0,3,5,5436.6,45.05,20,6630.0,663,Medium,5436.6,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,May,Montana,Government,480340.0,329.0,379600.0,30660.0,511000.0,5,5,100740.0,20.97,350,379600.0,1460,Medium,100740.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 2,1,May,Paseo,Government,7051.8,6.44,5475.0,613.2,7665.0,10,5,1576.8,22.36,7,5475.0,1095,Medium,1576.8000000000002,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,May,Paseo,Small Business,508032.0,294.0,432000.0,10368.0,518400.0,10,5,76032.0,14.97,300,432000.0,1728,Low,76032.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 2,1,May,Velo,Midmarket,21573.0,14.1,15300.0,1377.0,22950.0,120,5,6273.0,29.08,15,15300.0,1530,Medium,6273.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 2,1,May,VTT,Channel Partners,9609.6,10.92,2640.0,950.4,10560.0,250,5,6969.6,72.53,12,2640.0,880,Medium,6969.6,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 2,1,June,Amarilla,Government,25134.4,18.4,13660.0,2185.6,27320.0,260,6,11474.4,45.65,20,13660.0,1366,Medium,11474.4,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,June,Carretera,Midmarket,13320.0,15.0,8880.0,0.0,13320.0,3,6,4440.0,33.33,15,8880.0,888,,4440.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 2,1,June,Carretera,Small Business,200499.0,291.0,172250.0,6201.0,206700.0,3,6,28249.0,14.09,300,172250.0,689,Low,28249.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 2,1,June,Montana,Channel Partners,18540.0,12.0,4635.0,0.0,18540.0,5,6,13905.0,75.0,12,4635.0,1545,,13905.0,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 2,1,June,Paseo,Enterprise,190362.5,121.25,188400.0,5887.5,196250.0,10,6,1962.5,1.03,125,188400.0,1570,Low,1962.5,Low,High,Low,Yes,High,High,ENT,Star
Germany,2014,Qtr 2,1,June,Paseo,Government,25134.4,18.4,13660.0,2185.6,27320.0,10,6,11474.4,45.65,20,13660.0,1366,Medium,11474.4,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,June,Paseo,Government,352100.0,350.0,261560.0,0.0,352100.0,10,6,90540.0,25.71,350,261560.0,1006,,90540.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 2,1,June,Paseo,Small Business,200499.0,291.0,172250.0,6201.0,206700.0,10,6,28249.0,14.09,300,172250.0,689,Low,28249.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 2,1,June,Velo,Channel Partners,18540.0,12.0,4635.0,0.0,18540.0,120,6,13905.0,75.0,12,4635.0,1545,,13905.0,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 2,1,June,Velo,Government,15056.72,6.44,11690.0,1309.28,16366.0,120,6,3366.72,22.36,7,11690.0,2338,Medium,3366.72,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,June,Velo,Government,352100.0,350.0,261560.0,0.0,352100.0,120,6,90540.0,25.71,350,261560.0,1006,,90540.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 2,1,June,VTT,Enterprise,190362.5,121.25,188400.0,5887.5,196250.0,250,6,1962.5,1.03,125,188400.0,1570,Low,1962.5,Low,High,Low,Yes,High,High,ENT,Star
Germany,2014,Qtr 2,1,June,VTT,Government,15056.72,6.44,11690.0,1309.28,16366.0,250,6,3366.72,22.36,7,11690.0,2338,Medium,3366.72,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 2,1,June,VTT,Midmarket,13320.0,15.0,8880.0,0.0,13320.0,250,6,4440.0,33.33,15,8880.0,888,,4440.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 3,1,July,Amarilla,Government,11802.0,7.0,8430.0,0.0,11802.0,260,7,3372.0,28.57,7,8430.0,1686,,3372.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 3,1,July,Carretera,Small Business,750537.0,267.0,702750.0,92763.0,843300.0,3,7,47787.0,6.37,300,702750.0,2811,High,47787.0,Low,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 3,1,July,Montana,Government,11868.0,18.4,6450.0,1032.0,12900.0,5,7,5418.0,45.65,20,6450.0,645,Medium,5418.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 3,1,July,Paseo,Channel Partners,4404.0,12.0,1101.0,0.0,4404.0,10,7,3303.0,75.0,12,1101.0,367,,3303.0,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 3,1,July,Paseo,Enterprise,408386.25,116.25,421560.0,30738.75,439125.0,10,7,-13173.75,-3.23,125,421560.0,3513,Medium,-13173.75,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2014,Qtr 3,1,July,Velo,Government,416279.5,318.5,339820.0,41170.5,457450.0,120,7,76459.5,18.37,350,339820.0,1307,Medium,76459.5,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 3,1,July,VTT,Midmarket,6273.0,12.75,4920.0,1107.0,7380.0,250,7,1353.0,21.57,15,4920.0,492,High,1353.0,Excellent,High,Low,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 3,1,August,Amarilla,Channel Partners,27799.2,10.8,7722.0,3088.8,30888.0,260,8,20077.2,72.22,12,7722.0,2574,High,20077.2,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 3,1,August,Carretera,Enterprise,293993.75,106.25,332040.0,51881.25,345875.0,3,8,-38046.25,-12.94,125,332040.0,2767,High,-38046.25,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2014,Qtr 3,1,August,Montana,Small Business,535392.0,288.0,464750.0,22308.0,557700.0,5,8,70642.0,13.19,300,464750.0,1859,Low,70642.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 3,1,August,Paseo,Government,10291.12,6.44,7990.0,894.88,11186.0,10,8,2301.12,22.36,7,7990.0,1598,Medium,2301.120000000001,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 3,1,August,Paseo,Midmarket,24576.3,14.1,17430.0,1568.7,26145.0,10,8,7146.3,29.08,15,17430.0,1743,Medium,7146.299999999999,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 3,1,August,Velo,Government,18818.8,18.8,10010.0,1201.2,20020.0,120,8,8808.8,46.81,20,10010.0,1001,Medium,8808.8,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 3,1,August,VTT,Government,135884.0,322.0,109720.0,11816.0,147700.0,250,8,26164.0,19.25,350,109720.0,422,Medium,26164.0,Good,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 3,1,September,Amarilla,Government,640752.0,336.0,495820.0,26698.0,667450.0,260,9,144932.0,22.62,350,495820.0,1907,Low,144932.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 3,1,September,Carretera,Channel Partners,17253.6,10.92,4740.0,1706.4,18960.0,3,9,12513.6,72.53,12,4740.0,1580,Medium,12513.6,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 3,1,September,Montana,Government,15022.0,7.0,10730.0,0.0,15022.0,5,9,4292.0,28.57,7,10730.0,2146,,4292.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 3,1,September,Paseo,Government,35585.6,18.4,19340.0,3094.4,38680.0,10,9,16245.6,45.65,20,19340.0,1934,Medium,16245.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 3,1,September,Paseo,Midmarket,11092.95,14.85,7470.0,112.05,11205.0,10,9,3622.95,32.66,15,7470.0,747,Low,3622.9500000000007,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 3,1,September,Velo,Enterprise,242613.75,116.25,250440.0,18261.25,260875.0,120,9,-7826.25,-3.23,125,250440.0,2087,Medium,-7826.25,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2014,Qtr 3,1,September,VTT,Small Business,292842.0,297.0,246500.0,2958.0,295800.0,250,9,46342.0,15.82,300,246500.0,986,Low,46342.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 4,1,October,Amarilla,Channel Partners,5040.96,10.68,1416.0,623.04,5664.0,260,10,3624.96,71.91,12,1416.0,472,High,3624.96,Excellent,High,Medium,Yes,Low,Low,CP,Normal
